from,to,w
197,377,0.270471154
197,896,0.564471019
197,4373,0.313047396
197,12793,0.010377349
198,24654,0.048725656
198,18000,0.095720549
198,22602,0.436877313
198,22227,0.627620769
198,4394,0.753817711
198,15112,0.009453509
199,12484,0.35933961
199,14827,0.275587174
199,27118,0.91081077
199,4120,0.738813131
199,22182,0.999205727
199,18658,0.682866881
199,22325,0.972352398
199,24490,0.130130928
200,21786,0.561172497
200,19935,0.079854751
200,5649,0.441110422
201,12440,0.867890625
201,20899,0.183170148
201,26682,0.216357611
201,13623,0.436113785
201,23115,0.050409414
201,26916,0.573883392
202,4639,0.254562401
202,9907,0.594320899
202,26397,0.733304789
202,16439,0.710600878
202,14606,0.288051765
202,1440,0.477420409
203,1999,0.599112064
203,2152,0.130987707
203,1176,0.964548758
203,28074,0.194267565
203,12703,0.657876634
204,19941,0.909644938
204,8566,0.690538614
204,6898,0.388372557
204,22659,0.817548217
205,7277,0.745683194
205,5094,0.134367082
205,25729,0.538863585
205,7838,0.369480541
206,22135,0.501620158
207,27905,0.078233648
207,16480,0.764915108
207,417,0.112639764
207,21279,0.309025422
207,356,0.505970157
208,2118,0.654159204
208,21600,0.635850771
209,3684,0.550218543
209,6949,0.274455073
209,25721,0.617007895
210,16797,0.016960995
210,24617,0.969340465
211,5913,0.456681939
211,8320,0.892521425
211,27790,0.264648994
211,19735,0.765189282
211,14706,0.289719756
211,17331,0.263450566
211,12459,0.987582809
211,17141,0.141761581
211,3564,0.562464597
211,2388,0.156656279
211,28099,0.686690094
211,24965,0.331815629
211,7005,0.526154897
211,12262,0.29464273
212,7484,0.791018443
212,4340,0.500087771
212,18660,0.662038337
212,5349,0.206673284
212,27489,0.817541517
213,11960,0.430061896
213,6477,0.418833548
213,19280,0.510237637
213,21147,0.083769832
213,494,0.881880587
213,6547,0.40013502
213,16263,0.077852918
213,3155,0.507521336
213,10618,0.316890126
214,22062,0.176983513
214,19670,0.570100145
214,11087,0.870012089
214,867,0.723943195
214,1878,0.949797795
214,18919,0.787611667
214,13096,0.790592464
214,18411,0.775337256
215,10115,0.187789496
215,21335,0.259460232
215,15875,0.565914653
215,7152,0.842163126
215,16501,0.248694256
215,1047,0.516439428
216,3865,0.5075042
216,9710,0.044226515
217,8463,0.91728185
217,27257,0.377276782
217,2625,0.623838546
217,5734,0.443044104
217,27795,0.288008205
218,1925,0.819531636
218,5121,0.917242311
218,25902,0.353403252
218,13062,0.269045699
218,21137,0.283694804
218,19343,0.045332206
218,5973,0.411977423
218,25076,0.264460592
218,9832,0.489708498
218,8358,0.868136458
219,17637,0.846994539
220,13564,0.303763248
220,5339,0.569919542
220,11696,0.512991031
220,14228,0.539115977
220,12800,0.552734803
220,14710,0.121442877
220,19480,0.879733147
220,11315,0.886070874
220,25219,0.090180346
220,9089,0.510032875
220,3900,0.868858192
220,12551,0.03274405
220,26358,0.078341187
220,867,0.687788051
220,23469,0.437756077
220,13036,0.016066168
220,7360,0.29243791
220,8810,0.857523481
220,581,0.881309769
220,25397,0.891094519
220,17938,0.59049481
220,24904,0.306186443
220,8956,0.214591627
220,1727,0.505826576
220,26184,0.189318703
220,8397,0.082830165
220,3154,0.673058291
220,24263,0.83751698
220,4237,0.682019062
220,28056,0.387140243
220,25810,0.733467288
220,27300,0.730306749
220,3872,0.732608685
220,19615,0.047171934
220,1468,0.386187053
220,18050,0.090887854
220,11953,0.186293289
220,20046,0.443784799
220,4498,0.743683226
220,5344,0.046733514
220,8478,0.263668462
221,20597,0.923166459
221,5458,0.784634691
221,867,0.964858152
221,20087,0.245564671
222,5832,0.387518832
222,5940,0.865284293
222,24194,0.615160095
223,12377,0.30066505
223,8775,0.173294457
223,21849,0.285499417
223,20906,0.275807787
223,24618,0.735562838
224,22265,0.589367986
224,11312,0.558806553
224,2865,0.74636553
224,726,0.037501109
225,23879,0.223626092
225,7256,0.133572391
226,867,0.489876472
226,3807,0.792541783
227,7018,0.370928742
228,22876,0.014594305
229,7538,0.608659308
229,16155,0.741201007
229,20238,0.564497558
229,22225,0.125246021
229,5961,0.724479451
229,24270,0.202100135
229,8852,0.417112679
229,23395,0.587566839
229,18392,0.845974352
229,1470,0.252781943
230,4076,0.779006227
230,15190,0.71854688
230,24208,0.931667106
230,15301,0.537571202
230,4245,0.785906995
230,1624,0.479709267
230,9254,0.719719116
230,25167,0.75540308
230,26985,0.183483744
230,1830,0.604009143
231,3808,0.987094408
232,9324,0.416258789
233,16781,0.367105028
234,8912,0.90843285
234,8310,0.129412455
234,20395,0.065982365
234,14364,0.300599061
234,20313,0.354006104
234,1878,0.860215781
234,4251,0.587105687
234,19827,0.786358797
235,5755,0.056587243
235,24509,0.239017911
236,25966,0.724925922
236,27800,0.787691423
236,18540,0.455287451
237,5822,0.11593346
237,27974,0.470240326
237,27976,0.248331494
237,18976,0.763570744
237,26661,0.68112628
237,19374,0.57782935
237,2589,0.650081956
237,21008,0.796818443
237,19701,0.913654495
237,17379,0.464280642
237,20467,0.308675979
237,20230,0.901165942
237,711,0.077580232
237,16003,0.449454361
237,1058,0.795885614
237,18143,0.926895994
238,4860,0.917218565
238,23768,0.327501497
239,8043,0.12608096
240,26024,0.332825104
240,14772,0.136124105
240,4642,0.852303011
240,545,0.642080585
240,7632,0.836444095
240,21503,0.637797712
240,13190,0.636779701
241,811,0.159653599
241,22810,0.08491928
241,9105,0.153124483
242,25699,0.173051694
242,1349,0.647052324
242,2721,0.552968484
242,4666,0.933249802
243,9962,0.579896838
243,3041,0.626819925
243,8100,0.411976487
243,3437,0.875466404
244,10593,0.873820752
245,21450,0.344321668
245,7523,0.731182461
245,25272,0.401962446
245,23760,0.976621286
245,13699,0.48097227
245,7861,0.058003032
245,1699,0.606614659
245,11073,0.40675479
245,18927,0.560782962
245,7487,0.552486003
245,16582,0.74358521
245,15508,0.078609256
245,5585,0.554433905
245,2274,0.620345607
245,15572,0.666839773
245,14794,0.325250646
245,2592,0.178948129
245,27513,0.00251662
245,6454,0.202893127
245,6626,0.427998853
245,8720,0.644769382
245,28211,0.000452122
245,19612,0.546004604
245,13472,0.747681817
245,18255,0.428141598
245,10826,0.319303947
245,7162,0.838675584
245,22889,0.802028256
245,27980,0.621412921
245,8923,0.973054715
245,9881,0.065837621
245,5546,0.772239795
246,18474,0.931958198
247,7031,0.177601157
247,17063,0.860337004
247,3970,0.202606199
248,18369,0.105042461
248,7166,0.341195265
248,25368,0.309089015
248,11252,0.639886256
248,17696,0.926828574
248,19536,0.969066785
248,13195,0.512688227
249,2421,0.389855051
249,6489,0.165780391
250,9677,0.143294232
250,8356,0.659402813
250,1440,0.796057673
250,14255,0.853436119
251,18097,0.903185658
251,5570,0.529765951
251,21474,0.451549984
251,15178,0.446507791
251,21736,0.16243097
251,17782,0.595519594
251,11167,0.289997336
251,26081,0.64759894
252,23876,0.055964568
252,26750,0.157789209
253,28157,0.898379175
253,17607,0.22334103
253,14494,0.038471983
253,27790,0.419696409
253,19018,0.06300339
253,16433,0.990211824
253,24965,0.350089819
253,21225,0.233722521
253,12262,0.578665653
254,27395,0.957519973
254,15762,0.729869093
254,9351,0.373945009
255,518,0.497762941
255,23390,0.613589028
256,8410,0.38404093
256,11248,0.016438022
256,12651,0.041476078
256,13574,0.038254569
256,5181,0.674026282
256,11443,0.456820169
256,21939,0.908268287
256,18423,0.038809451
256,13325,0.834348309
257,12228,0.16132908
257,15557,0.851191736
257,16053,0.229275483
257,6441,0.140846158
257,1065,0.72604795
257,14801,0.476001022
257,24344,0.980495368
257,3443,0.838225006
257,4735,0.962055316
257,10929,0.447199846
257,13878,0.843535772
257,17304,0.868482879
258,3002,0.429666477
258,20550,0.515270295
258,6649,0.865933343
258,5368,0.370998782
258,17919,0.793846289
258,25504,0.963259615
258,4181,0.148160727
258,14364,0.846068684
258,6955,0.081022698
259,20754,0.37766257
259,7481,0.178024558
259,7835,0.051254667
259,7977,0.93171457
259,26908,0.325564124
259,13590,0.850223951
259,22078,0.135813446
259,26314,0.586132504
259,17523,0.114454522
259,20586,0.919535485
259,21446,0.755913628
259,21430,0.367553503
259,9720,0.01719214
259,2387,0.676409048
259,18318,0.230225793
259,1635,0.054823903
259,11261,0.629330155
259,5918,0.714715847
259,9843,0.328051163
259,25220,0.095047867
260,1574,0.071091395
261,21898,0.825074286
261,26756,0.973209208
261,9055,0.758540659
261,23197,0.774519966
261,1526,0.491295109
261,8356,0.165666249
261,5506,0.642081203
261,11614,0.351308925
261,14002,0.515413326
262,23369,0.433245133
262,16039,0.297009982
262,2530,0.427671262
262,5510,0.661736368
262,11323,0.95388772
262,9682,0.725377012
262,14183,0.735473537
262,11836,0.132079545
262,14120,0.35411454
262,15679,0.653593382
262,12274,0.23085937
262,28156,0.774973182
262,2721,0.176139214
262,7830,0.50066396
262,19768,0.637519616
262,21696,0.979748586
263,15762,0.094390022
264,20467,0.236814866
264,1741,0.602202611
264,14987,0.515156579
264,13973,0.92284713
264,17789,0.243560201
265,12853,0.355517681
265,4646,0.449703135
265,28044,0.145525039
266,20791,0.497909572
266,3286,0.746539786
267,13659,0.907643485
268,22875,0.59275677
268,21909,0.281471542
268,22449,0.519852925
269,9930,0.836561137
269,8336,0.535939305
269,26942,0.856149534
270,25651,0.890686713
270,4268,0.028315244
270,18281,0.885587993
270,26547,0.002898615
270,20980,0.10707913
270,24689,0.11112557
270,16184,0.789269713
271,27108,0.699861612
271,5874,0.077056687
271,17481,0.788238917
271,21753,0.598576898
271,9897,0.155214214
271,3859,0.833906033
271,17641,0.53555455
271,26736,0.477502809
271,8816,0.817943601
272,14104,0.088219525
272,3734,0.365988289
272,15293,0.245745098
272,21203,0.416339167
272,25460,0.031100938
272,14039,0.873938579
272,17920,0.638457377
272,3101,0.660687029
272,344,0.932762095
272,13495,0.77298032
272,8899,0.784444811
273,359,0.418328983
273,27508,0.293909197
273,515,0.672237495
273,6480,0.885489323
273,5158,0.128252058
273,17457,0.08126101
273,4321,0.888157046
273,23884,0.346426173
273,24061,0.017310612
273,23736,0.252038914
274,9554,0.579318189
274,10352,0.110389587
274,11573,0.641864641
274,24586,0.907708487
274,13999,0.156500541
275,11009,0.979426881
275,18046,0.903320244
275,24965,0.645064764
275,994,0.054768895
275,14668,0.460660324
276,8391,0.490128029
277,26615,0.429752043
277,2818,0.742374431
277,13220,0.952323336
278,14611,0.99002562
278,7529,0.884542475
278,2522,0.174469444
278,21091,0.696755734
278,6078,0.874187528
278,22968,0.589184248
278,8973,0.562785259
279,11026,0.876777492
280,27278,0.652064207
280,12440,0.446766982
280,7820,0.314959626
280,22025,0.646628636
280,23254,0.691643489
280,10687,0.727903916
280,13383,0.666960071
280,28044,0.536985734
281,4675,0.333996339
281,15754,0.572596783
281,23068,0.298405742
281,22827,0.374815974
281,14055,0.732681703
281,17933,0.517650183
282,4818,0.233557115
282,8184,0.602375992
282,8240,0.097428305
282,1878,0.649081041
282,17863,0.903531674
282,5733,0.840371306
283,19783,0.021933483
283,7119,0.854281369
283,22716,0.73330013
283,23081,0.811835461
283,1921,0.364364225
283,9978,0.885090108
283,3229,0.071782695
283,22877,0.266737893
283,16274,0.85612181
284,3076,0.92837263
285,9610,0.475541331
285,18650,0.827903364
285,438,0.740691823
285,23970,0.246890188
286,25933,0.821345201
286,20158,0.577027697
287,4119,0.306012581
287,5609,0.467180563
287,18462,0.077224443
287,13947,0.888259513
287,14555,0.467376777
287,19995,0.830787509
288,4107,0.43212713
288,3654,0.863441575
288,4821,0.907736738
288,20713,0.503064542
288,18706,0.199824251
288,24974,0.821093923
288,1820,0.840628703
288,10251,0.643522781
288,21109,0.697964861
288,574,0.990397329
288,11295,0.531047629
288,3708,0.71170899
289,21804,0.452243878
289,22871,0.7989191
289,23363,0.170434041
289,24326,0.510293766
289,14158,0.515207637
289,25219,0.820197583
289,27155,0.323261718
289,25272,0.971822673
289,15047,0.121854501
289,13033,0.0266655
289,17848,0.946442235
289,4180,0.779905048
289,23910,0.023557742
289,3356,0.136868372
289,23372,0.359260925
290,11059,0.972116585
291,1043,0.626708034
291,4827,0.22307473
291,8737,0.463430014
292,441,0.012500786
292,11942,0.83751159
292,5823,0.721610785
292,3928,0.124229364
292,3691,0.367441446
292,17325,0.560053307
292,4239,0.915512276
292,3296,0.399241133
292,2368,0.322127992
292,2781,0.078681976
292,7290,0.379679274
292,20579,0.657144437
292,12377,0.844241873
292,14452,0.709870585
292,1431,0.955684524
292,15820,0.809774214
292,19534,0.177989565
292,10264,0.108513933
292,1163,0.328530512
292,17045,0.962168571
293,26994,0.744388938
293,4197,0.608578716
293,13255,0.093069712
293,4986,0.930829254
293,17485,0.549825167
293,21522,0.641028872
293,10701,0.250653511
293,12308,0.778150603
293,4018,0.597940982
293,13077,0.902270999
293,8074,0.038756395
294,12399,0.693723108
294,23345,0.955702182
294,17787,0.406949383
294,10747,0.186645919
295,5090,0.490255856
295,1321,0.69856367
295,13078,0.62776716
295,27381,0.626778689
295,13820,0.439153186
295,25813,0.661664083
295,11040,0.008532892
295,16503,0.795732793
295,8219,0.15944213
295,11484,0.507014617
296,19008,0.968223837
296,27373,0.029512522
296,8184,0.17003098
297,15751,0.585586423
297,3218,0.739642889
297,27901,0.604005929
297,17637,0.314850951
297,22320,0.827726118
298,9864,0.895517519
299,24069,0.409905953
299,17422,0.023932937
300,8157,0.28300792
300,3970,0.079252987
300,3366,0.74610851
300,6377,0.805330287
300,27624,0.051275396
300,334,0.379588672
300,9381,0.228189635
300,14257,0.120610118
300,11045,0.73556378
300,7965,0.23757506
300,11720,0.417521386
300,19183,0.481828735
301,24412,0.997650233
302,13289,0.298526641
302,25986,0.499251075
302,16984,0.030955246
302,27263,0.953041405
302,21296,0.975357338
302,4194,0.889894567
302,8024,0.748477317
303,21438,0.254578427
303,8846,0.934882893
303,19712,0.5238817
303,17963,0.196197255
303,20171,0.252244865
303,4155,0.16794678
303,17664,0.528868262
304,7059,0.399996684
305,2671,0.468349434
305,20479,0.558639499
305,22039,0.956517697
305,26203,0.989261767
306,22679,0.553364822
306,18941,0.015637731
306,26405,0.751257317
307,856,0.22387393
307,23548,0.449405295
307,18818,0.552966363
308,2494,0.75097409
308,7018,0.180672289
308,15054,0.501939099
308,15213,0.587778173
309,23997,0.895652837
309,16141,0.956773411
309,19948,0.283747808
309,16455,0.874699922
309,24288,0.102255869
309,5731,0.203753393
309,18914,0.140627965
309,15064,0.621799357
309,14753,0.172990638
309,18319,0.962989899
309,1719,0.425410199
309,11295,0.01595438
309,7492,0.96129994
309,3808,0.773677985
310,18963,0.472789456
311,7277,0.81117885
312,4110,0.099091238
312,15225,0.435417297
312,27705,0.184157107
312,7748,0.402193168
312,14380,0.634128485
312,4823,0.861744326
312,27756,0.022066257
313,23193,0.360918774
313,2943,0.556374731
313,18224,0.096487688
313,7375,0.586931163
313,19829,0.682692051
313,18475,0.946874079
313,20092,0.205255743
313,18249,0.162513532
313,27221,0.06927741
313,9699,0.966875215
313,2339,0.104505573
313,10927,0.371856007
313,18251,0.855767269
313,18938,0.748969536
313,10935,0.106525251
313,21057,0.139883419
314,23082,0.232237074
314,16184,0.93061471
314,16948,0.062211602
314,13141,0.66626265
314,4498,0.945291588
314,12259,0.72075763
314,11503,0.179372714
314,8148,0.293306585
314,1944,0.379336232
314,11181,0.141352675
314,10033,0.594296201
314,12608,0.725883449
315,3676,0.854700531
315,26920,0.900646985
316,10326,0.301019123
317,27689,0.509141363
318,15464,0.845935257
319,21633,0.291674591
319,21424,0.645500515
319,23454,0.749738966
319,18001,0.578692416
319,24314,0.232888949
319,21811,0.103010203
319,21171,0.370290398
319,15606,0.44763579
319,1293,0.743328207
319,14835,0.920604283
319,15822,0.806566246
319,465,0.772094133
319,25185,0.994631607
319,1121,0.402236032
319,24669,0.300414625
320,473,0.588431137
320,17142,0.305927068
321,15441,0.051124034
321,12988,0.502991411
321,17757,0.389366079
321,15370,0.579009641
322,7096,0.753970814
322,23032,0.508927131
322,11552,0.153396356
322,23474,0.417429629
323,7015,0.564528147
323,14555,0.02555383
323,3592,0.019271347
324,4782,0.431899339
324,16126,0.27324916
324,4067,0.970587406
324,8818,0.116444377
324,1460,0.043785778
325,17034,0.955989617
325,5063,0.089627768
325,9512,0.260958466
325,8857,0.31346679
325,24158,0.492668492
326,18812,0.805735236
326,4216,0.117412096
327,18084,0.153118049
327,7763,0.794214318
327,25998,0.114782488
327,26807,0.841976619
327,9944,0.809958046
327,20578,0.785101415
327,25962,0.571668087
327,23553,0.647316551
327,16963,0.758093288
327,2759,0.623004329
327,12352,0.634250781
327,22205,0.564723721
327,10815,0.934489438
327,20615,0.286535335
